ward,month,pred1,actual,pred2,abs_diff,rel_diff_pct
Mortlake & Barnes Common,11,7.377227,4.0,8.868300471649016,1.491073471649016,18.356725865025584
Mortlake & Barnes Common,11,7.377227,4.0,8.868303682866383,1.4910766828663826,18.35676177004142
Mortlake & Barnes Common,12,7.3777685,5.0,8.86830307182239,1.4905345718223906,18.34947685947183
Mortlake & Barnes Common,12,7.3777685,5.0,8.868303682866388,1.4905351828663882,18.349483691674752
Motspur Park & Old Malden East,1,4.198875,1.0,2.702432596293195,1.496442403706805,43.366923813410914
Motspur Park & Old Malden East,1,4.198875,1.0,2.2634532154252,1.9354217845748,59.89859134530063
Motspur Park & Old Malden East,3,3.5854793,4.0,2.771685036900119,0.8137942630998807,25.602429636000352
Motspur Park & Old Malden East,3,3.5854793,4.0,2.314258972669668,1.2712203273303317,43.094126165535705
Motspur Park & Old Malden East,4,2.3642192,1.0,2.5063074186593486,0.14208821865934862,5.834614192025893
Motspur Park & Old Malden East,4,2.3642192,1.0,1.244665565622196,1.1195536343778039,62.044299393681825
Motspur Park & Old Malden East,5,2.3642192,3.0,2.052965314258356,0.3112538857416438,14.092863213521579
Motspur Park & Old Malden East,5,2.3642192,3.0,1.5827981215783893,0.7814210784216107,39.595523138425186
Motspur Park & Old Malden East,6,2.3642192,1.0,1.0198543317295268,1.3443648682704732,79.45246199088335
Motspur Park & Old Malden East,6,2.3642192,1.0,0.8370678207227505,1.5271513792772495,95.40858844531014
Motspur Park & Old Malden East,7,2.403859,3.0,1.9819234059056416,0.42193559409435855,19.24106373933209
Motspur Park & Old Malden East,7,2.403859,3.0,1.6716466614647227,0.7322123385352775,35.93234309345176
Motspur Park & Old Malden East,8,2.522331,2.0,1.4650260465987852,1.0573049534012147,53.032870698303554
Motspur Park & Old Malden East,8,2.522331,2.0,1.2346797270975671,1.2876512729024328,68.54658484817222
Motspur Park & Old Malden East,11,3.310932,2.0,1.7945219009808893,1.516410099019111,59.40353701862902
Motspur Park & Old Malden East,11,3.310932,2.0,1.5028263619618851,1.808105638038115,75.12240964671967
Mottingham,1,6.982051,7.0,4.906734398408575,2.0753166015914255,34.912171967865206
Mottingham,1,6.982051,7.0,4.906641666970396,2.0754093330296044,34.91400427560186
Mottingham,2,6.346287,6.0,4.90667439379438,1.4396126062056203,25.58637776895808
Mottingham,2,6.346287,6.0,4.906641666746347,1.4396453332536536,25.587033844939683
Mottingham,3,6.2959924,3.0,4.906653216791957,1.389339183208043,24.803769229752724
Mottingham,3,6.2959924,3.0,4.906641666667275,1.3893507333327255,24.804001006632003
Mottingham,4,4.9837112,5.0,5.998358658734871,1.0146474587348706,18.47825540697767
Mottingham,4,4.9837112,5.0,4.90664574294286,0.07706545705713985,1.5583958698705802
Mottingham,5,4.9837112,7.0,5.29193359287913,0.3082223928791299,5.999086171073633
Mottingham,5,4.9837112,7.0,4.906643105250367,0.07706809474963272,1.5584496241700978
Mottingham,6,4.947799,4.0,5.042620010379943,0.09482101037994273,1.8982389083265612
Mottingham,6,4.947799,4.0,4.906642174348284,0.041156825651715856,0.8352949685031273
Mottingham,7,4.9684,7.0,4.954631537967396,0.013768462032603956,0.27750515515189517
Mottingham,7,4.9684,7.0,4.906641845811622,0.06175815418837782,1.2507927592139123
Mottingham,8,5.0868716,6.0,4.923578391163737,0.1632932088362633,3.262454914222694
Mottingham,8,5.0868716,6.0,4.906641729863511,0.18022987013648883,3.6069371038493503
Mottingham,9,5.117743,2.0,4.912619024556162,0.2051239754438381,4.090061254851162
Mottingham,9,5.117743,2.0,4.906641688942767,0.21110131105723262,4.211755985184496
Mottingham,10,6.125352,6.0,4.908751213116676,1.2166007868833244,22.05164775760123
Mottingham,10,6.125352,6.0,4.9066416745009,1.2187103254991003,22.094108489492697
Mottingham,11,6.357082,5.0,4.907386173888854,1.449695826111146,25.739268001512134
Mottingham,11,6.357082,5.0,4.906641669404034,1.450440330595966,25.754188812991526
Mottingham,12,6.3299475,4.0,4.906904420286683,1.4230430797133176,25.328145103419892
Mottingham,12,6.3299475,4.0,4.906641667605234,1.4233058323947665,25.333414102174643
"Mottingham, Coldharbour & New Eltham",1,7.066352,2.0,2.291516896280793,4.774835103719207,102.04962597022332
"Mottingham, Coldharbour & New Eltham",1,7.066352,2.0,2.4157571781786165,4.650594821821384,98.09199059896714
"Mottingham, Coldharbour & New Eltham",2,6.53962,2.0,2.3890868714553144,4.150533128544685,92.97053175334399
"Mottingham, Coldharbour & New Eltham",2,6.53962,2.0,2.235625243326231,4.303994756673769,98.0940050637799
"Mottingham, Coldharbour & New Eltham",3,6.53962,3.0,2.291516643995406,4.248103356004594,96.2073972412832
"Mottingham, Coldharbour & New Eltham",3,6.53962,3.0,2.415757155097445,4.123862844902556,92.09802721832285
"Mottingham, Coldharbour & New Eltham",4,5.2029686,4.0,2.161803422644508,3.041165177355492,82.58681105144336
"Mottingham, Coldharbour & New Eltham",4,5.2029686,4.0,2.4038899217992,2.7990786782008,73.59355166602343
"Mottingham, Coldharbour & New Eltham",5,5.2561083,9.0,2.2151568529666426,3.0409514470333576,81.40392248897433
"Mottingham, Coldharbour & New Eltham",5,5.2561083,9.0,2.2197126885756107,3.0363956114243895,81.23243229244103
"Mottingham, Coldharbour & New Eltham",6,5.2561083,5.0,2.679572029267556,2.576536270732444,64.9354853982696
"Mottingham, Coldharbour & New Eltham",6,5.2561083,5.0,2.0731427844123527,3.1829655155876475,86.85650086015173
"Mottingham, Coldharbour & New Eltham",7,5.276709,2.0,2.6766985613537355,2.600010438646265,65.38104374984957
"Mottingham, Coldharbour & New Eltham",7,5.276709,2.0,2.072879895597537,3.2038291044024634,87.18389966877147
"Mottingham, Coldharbour & New Eltham",8,5.3951807,3.0,2.6698841373251025,2.7252965626748975,67.5827564351927
"Mottingham, Coldharbour & New Eltham",8,5.3951807,3.0,2.4503733411946484,2.9448073588053516,75.06945572850692
"Mottingham, Coldharbour & New Eltham",9,5.426052,1.0,3.4259311732271907,2.0001208267728097,45.19034407616525
"Mottingham, Coldharbour & New Eltham",9,5.426052,1.0,2.519542773914989,2.9065092260850114,73.16026826907769
"Mottingham, Coldharbour & New Eltham",10,6.261457,4.0,3.431965479749763,2.829491520250237,58.37961826509146
"Mottingham, Coldharbour & New Eltham",10,6.261457,4.0,2.141977956660794,4.119479043339206,98.0427423924783
"Mottingham, Coldharbour & New Eltham",11,6.4324365,7.0,4.462651915186321,1.969784584813679,36.159129871182294
"Mottingham, Coldharbour & New Eltham",11,6.4324365,7.0,2.803449000221358,3.6289874997786415,78.58450604853569
"Mottingham, Coldharbour & New Eltham",12,6.405302,7.0,3.053833365559022,3.3514686344409776,70.86205038662983
"Mottingham, Coldharbour & New Eltham",12,6.405302,7.0,2.1073833050107216,4.297918694989278,100.97680205468053
Munster,1,7.123445,3.0,4.387630346648543,2.735814653351457,47.533606912719776
Munster,1,7.123445,3.0,2.9107144880898463,4.212730511910154,83.96778059807599
Munster,2,6.7413926,6.0,4.407151034101359,2.3342415658986413,41.87527344394334
Munster,2,6.7413926,6.0,2.7894037849614057,3.9519888150385944,82.93092529548564
Munster,3,6.7578993,8.0,4.150401916900948,2.6074973830990524,47.80757940675648
Munster,3,6.7578993,8.0,2.7062555843145315,4.0516437156854685,85.62082436754037
Munster,4,6.095425,6.0,5.178888475859491,0.9165365241405086,16.258844072466008
Munster,4,6.095425,6.0,3.868942057560329,2.2264829424396706,44.68889854374356
Munster,5,6.095425,4.0,5.198409163312308,0.8970158366876912,15.88505415816395
Munster,5,6.095425,4.0,3.747631354431888,2.3477936455681117,47.70456575738298
Munster,6,6.095425,5.0,4.527255339132055,1.5681696608679445,29.524933647698838
Munster,6,6.095425,5.0,3.7217269075073633,2.3736980924926363,48.35818198305405
Munster,7,6.146371,4.0,3.717966612625189,2.4284043873748113,49.23603556039566
Munster,7,6.146371,4.0,3.714903711823621,2.4314672881763792,49.31344799189219
Munster,8,6.2648425,8.0,4.428161811711074,1.8366806882889266,34.35294019805785
Munster,8,6.2648425,8.0,3.4981867524912653,2.766655747508735,56.676174493746565
Munster,9,6.295714,5.0,4.723952303817118,1.5717616961828824,28.526484429722483
Munster,9,6.295714,5.0,3.3387135468812588,2.9570004531187415,61.384040488756305
Munster,10,6.671696,7.0,5.157877698249775,1.5138183017502245,25.593792986372772
Munster,10,6.671696,7.0,3.160159090030469,3.511536909969531,71.43182802867467
Munster,11,6.7514367,5.0,4.210454069416296,2.540982630583704,46.36029831045301
Munster,11,6.7514367,5.0,3.1724171455875103,3.57901955441249,72.12963048632253
Munster,12,6.7519784,5.0,3.815570049889272,2.9364083501107276,55.57406931295395
Munster,12,6.7519784,5.0,3.1083501961814197,3.64362820381858,73.90480283242562
Muswell Hill,1,6.4980903,6.0,5.694955195319052,0.8031351046809485,13.173658787532197
Muswell Hill,1,6.4980903,6.0,5.694955260204124,0.8031350397958761,13.173657653132409
Muswell Hill,2,6.2025514,3.0,5.694955247346416,0.5075961526535844,8.53281561757811
Muswell Hill,2,6.2025514,3.0,5.694955260204124,0.5075961397958757,8.532815392215413
Muswell Hill,3,6.219058,2.0,5.694955257656225,0.5241027423437759,8.798088956413995
Muswell Hill,3,6.219058,2.0,5.694955260204124,0.5241027397958762,8.798088911760983
Muswell Hill,4,5.773498,5.0,5.55724203750893,0.21625596249107026,3.8171551332954996
Muswell Hill,4,5.773498,5.0,5.694955259699229,0.07854274030077057,1.3697181044766351
Muswell Hill,5,5.773498,2.0,5.667665831961614,0.10583216803838624,1.850024518357781
Muswell Hill,5,5.773498,2.0,5.694955260104074,0.07854273989592642,1.3697180973681478
Muswell Hill,6,5.773498,5.0,5.689547552220619,0.08395044777938132,1.464714545483394
Muswell Hill,6,5.773498,5.0,5.694955260184298,0.0785427398157017,1.369718095959516
Muswell Hill,7,5.824444,3.0,5.69388366187766,0.13056033812233991,2.267001633482905
Muswell Hill,7,5.824444,3.0,5.694955260200196,0.1294887397998039,2.248185636679695
Muswell Hill,8,5.9429154,5.0,5.694742910909972,0.24817248909002831,4.264990128767979
Muswell Hill,8,5.9429154,5.0,5.694955260203346,0.2479601397966542,4.261263027171702
Muswell Hill,9,5.973787,6.0,5.694913180796559,0.278873819203441,4.779860907942255
Muswell Hill,9,5.973787,6.0,5.694955260203971,0.27883173979602915,4.779122438019385
Muswell Hill,10,6.0140524,5.0,5.6949469216949336,0.3191054783050662,5.4506020461341045
Muswell Hill,10,6.0140524,5.0,5.694955260204094,0.3190971397959057,5.450455735551952
Muswell Hill,11,5.971357,4.0,5.694953607834485,0.27640339216551535,4.73848848118097
Muswell Hill,11,5.971357,4.0,5.694955260204119,0.27640173979588134,4.738459482843386
Muswell Hill,12,5.9718986,5.0,5.694954932768445,0.2769436672315555,4.747529682338253
Muswell Hill,12,5.9718986,5.0,5.694955260204123,0.27694333979587693,4.747523936003626
Myatt's Fields,1,7.916374,5.0,5.934154223091212,1.9822197769087886,28.623020652802072
Myatt's Fields,1,7.916374,5.0,6.11799661927276,1.7983773807272403,25.628187105984086
Myatt's Fields,2,7.359879,8.0,5.968969765817259,1.3909092341827414,20.87065820342748
Myatt's Fields,2,7.359879,8.0,6.121784643701931,1.2380943562980695,18.367085680504353
Myatt's Fields,3,7.3763857,6.0,5.99790940662196,1.3784762933780401,20.613816016300113
Myatt's Fields,3,7.3763857,6.0,6.124933354241997,1.2514523457580031,18.538223424396563
Myatt's Fields,4,7.2788267,6.0,5.051530909671225,2.2272957903287747,36.127026657877494
Myatt's Fields,4,7.2788267,6.0,6.021964835442793,1.256861864557207,18.899053657190713
Myatt's Fields,5,7.2788267,1.0,5.235308887478593,2.043517812521407,32.65935226986213
Myatt's Fields,5,7.2788267,1.0,6.041960372348703,1.2368663276512963,18.57046916122222
Myatt's Fields,6,7.2788267,4.0,5.388070219031252,1.890756480968748,29.85350702788147
Myatt's Fields,6,7.2788267,4.0,6.05858121495074,1.2202454850492597,18.298090496001247
Myatt's Fields,7,7.3332024,5.0,5.515049657461039,1.8181527425389614,28.301946979365987
Myatt's Fields,7,7.3332024,5.0,6.072396918430054,1.260805481569946,18.81013226818718
Myatt's Fields,8,7.444375,8.0,5.620598474167877,1.8237765258321232,27.918564541108363
Myatt's Fields,8,7.444375,8.0,6.083880912785727,1.3604940872142732,20.113370060193095
Myatt's Fields,9,7.444375,7.0,5.708333566132186,1.7360414338678138,26.39823463188512
Myatt's Fields,9,7.444375,7.0,6.093426726110295,1.3509482738897054,19.95816309355658
Myatt's Fields,10,7.6078534,6.0,5.781261398031671,1.8265920019683284,27.2847313585937
Myatt's Fields,10,7.6078534,6.0,6.101361469824488,1.5064919301755122,21.977800253046865
Myatt's Fields,11,7.5384235,9.0,5.841881026352377,1.6965424736476233,25.35880211554677
Myatt's Fields,11,7.5384235,9.0,6.107957047976837,1.4304664520231638,20.964774461536464
Myatt's Fields,12,7.511289,3.0,5.892269735875588,1.6190192641244119,24.158050798717962
Myatt's Fields,12,7.511289,3.0,6.11343947472314,1.3978495252768592,20.519301032239674
New Addington North,1,3.9421842,1.0,2.0734564536635065,1.8687277463364933,62.128968597831516
New Addington North,1,3.9421842,1.0,2.0734564536635065,1.8687277463364933,62.128968597831516
New Addington North,2,3.5265489,2.0,2.0734564536635065,1.4530924463364934,51.896109184463
New Addington North,2,3.5265489,2.0,2.0734564536635065,1.4530924463364934,51.896109184463
New Addington North,3,3.604175,5.0,2.0734564536635065,1.5307185463364936,53.92102530180234
New Addington North,3,3.604175,5.0,2.0734564536635065,1.5307185463364936,53.92102530180234
New Addington North,4,2.6107912,2.0,2.0734564536635065,0.5373347463364935,22.942200586523175
New Addington North,4,2.6107912,2.0,2.0734564536635065,0.5373347463364935,22.942200586523175
New Addington North,6,2.5491652,2.0,2.0734564536635065,0.4757087463364935,20.581772940880256
New Addington North,6,2.5491652,2.0,2.0734564536635065,0.4757087463364935,20.581772940880256
New Addington North,7,2.5697656,2.0,2.0734564536635065,0.4963091463364937,21.377790706559264
New Addington North,7,2.5697656,2.0,2.0734564536635065,0.4963091463364937,21.377790706559264
New Addington North,9,2.6647646,3.0,2.0734564536635065,0.5913081463364933,24.95907808603841
New Addington North,9,2.6647646,3.0,2.0734564536635065,0.5913081463364933,24.95907808603841
New Addington North,10,3.327085,2.0,2.0734564536635065,1.2536285463364933,46.426031800425605
New Addington North,10,3.327085,2.0,2.0734564536635065,1.2536285463364933,46.426031800425605
New Addington North,12,3.4929569,3.0,2.0734564536635065,1.4195004463364933,51.00233691420909
New Addington North,12,3.4929569,3.0,2.0734564536635065,1.4195004463364933,51.00233691420909
New Addington South,1,4.7459006,4.0,4.033616596408428,0.7122840035915718,16.226040399646504
New Addington South,1,4.7459006,4.0,4.966857967259369,0.220957367259369,4.549837530280878
New Addington South,2,4.0561666,7.0,4.9842674487396,0.9281008487396001,20.532218779229833
New Addington South,2,4.0561666,7.0,5.1717665541580455,1.1155999541580455,24.178761062120692
New Addington South,3,4.011892,5.0,5.390714463923368,1.3788224639233686,29.328515858102516
New Addington South,3,4.011892,5.0,5.545902106051244,1.5340101060512445,32.09966837599127
New Addington South,4,3.124227,1.0,6.223974415299109,3.099747415299109,66.3175145162387
New Addington South,4,3.124227,1.0,4.723507169625245,1.5992801696252452,40.75775593457994
New Addington South,5,3.062601,3.0,4.284473599891161,1.221872599891161,33.26147252974025
New Addington South,5,3.062601,3.0,5.735601840692381,2.6730008406923815,60.76242817066099
New Addington South,6,3.062601,3.0,6.0502170950319325,2.9876160950319326,65.56953214419372
New Addington South,6,3.062601,3.0,3.4429784428882493,0.3803774428882494,11.693883572633004
New Addington South,7,3.0832014,3.0,4.86255611829962,1.7793547182996203,44.78754138171585
New Addington South,7,3.0832014,3.0,4.6578199361592265,1.5746185361592264,40.68244919579273
New Addington South,8,3.1782,2.0,5.37767580135572,2.1994758013557205,51.41439292532046
New Addington South,8,3.1782,2.0,5.789839323731079,2.611639323731079,58.24326208785017
New Addington South,9,3.1782,2.0,5.269483250082754,2.091283250082754,49.51140302430888
New Addington South,9,3.1782,2.0,5.188666123057944,2.010466123057944,48.05780547909983
New Addington South,10,3.9807167,4.0,2.118988333462349,1.8617283665376507,61.043226068290245
New Addington South,10,3.9807167,4.0,5.67224975538103,1.6915330553810297,35.046906320452145
New Addington South,11,4.1428285,1.0,4.664029869351767,0.5212013693517665,11.836260956928045
New Addington South,11,4.1428285,1.0,5.431366815673032,1.2885383156730317,26.91690054753081
New Addington South,12,4.115694,5.0,3.372122420610006,0.7435715793899944,19.860838931449614
New Addington South,12,4.115694,5.0,5.507220930349519,1.391526930349519,28.92111050386219
New Cross Gate,1,7.575865,9.0,6.1973882592237,1.3784767407763,20.016719577172644
New Cross Gate,1,7.575865,9.0,6.1973882592237,1.3784767407763,20.016719577172644
New Cross Gate,2,7.0132284,5.0,6.1973882592237,0.8158401407762996,12.351280213807083
New Cross Gate,2,7.0132284,5.0,6.1973882592237,0.8158401407762996,12.351280213807083
New Cross Gate,3,7.029735,8.0,6.1973882592237,0.8323467407762992,12.585453759885045
New Cross Gate,3,7.029735,8.0,6.1973882592237,0.8323467407762992,12.585453759885045
New Cross Gate,4,6.8826914,7.0,6.1973882592237,0.6853031407762993,10.478577480115622
New Cross Gate,4,6.8826914,7.0,6.1973882592237,0.6853031407762993,10.478577480115622
New Cross Gate,5,6.8826914,7.0,6.1973882592237,0.6853031407762993,10.478577480115622
New Cross Gate,5,6.8826914,7.0,6.1973882592237,0.6853031407762993,10.478577480115622
New Cross Gate,6,6.8826914,4.0,6.1973882592237,0.6853031407762993,10.478577480115622
New Cross Gate,6,6.8826914,4.0,6.1973882592237,0.6853031407762993,10.478577480115622
New Cross Gate,7,6.9370675,6.0,6.1973882592237,0.7396792407763,11.263188278766076
New Cross Gate,7,6.9370675,6.0,6.1973882592237,0.7396792407763,11.263188278766076
New Cross Gate,8,7.04824,10.0,6.1973882592237,0.8508517407762994,12.847284011368837
New Cross Gate,8,7.04824,10.0,6.1973882592237,0.8508517407762994,12.847284011368837
New Cross Gate,9,7.04824,11.0,6.1973882592237,0.8508517407762994,12.847284011368837
New Cross Gate,9,7.04824,11.0,6.1973882592237,0.8508517407762994,12.847284011368837
New Cross Gate,11,7.1986504,4.0,6.1973882592237,1.0012621407762996,14.948630206988708
New Cross Gate,11,7.1986504,4.0,6.1973882592237,1.0012621407762996,14.948630206988708
New Cross Gate,12,7.171516,8.0,6.1973882592237,0.9741277407762992,14.57303787786815
New Cross Gate,12,7.171516,8.0,6.1973882592237,0.9741277407762992,14.57303787786815
New Malden Village,1,6.9026046,10.0,4.048904447347509,2.8537001526524914,52.11519508982494
New Malden Village,1,6.9026046,10.0,3.7472968768231625,3.1553077231768376,59.25515329965395
New Malden Village,2,6.3952937,4.0,4.618936470705075,1.7763572292949252,32.25567655231254
New Malden Village,2,6.3952937,4.0,4.295705901122141,2.0995877988778586,39.27767051188522
New Malden Village,3,6.4118004,8.0,3.425337418477201,2.9864629815227985,60.7181283139755
New Malden Village,3,6.4118004,8.0,3.147383587963477,3.2644168120365227,68.29906854281576
New Malden Village,4,5.5975914,6.0,2.2397044339061023,3.3578869660938975,85.6899378881894
New Malden Village,4,5.5975914,6.0,2.006725165976084,3.590866234023916,94.4428392182012
New Malden Village,5,5.5975914,3.0,2.7661730680290284,2.8314183319709714,67.70679262416418
New Malden Village,5,5.5975914,3.0,2.5132232891214628,3.084368110878537,76.05569179173605
New Malden Village,6,5.5975914,6.0,2.525549374998976,3.0720420250010236,75.63680379530074
New Malden Village,6,5.5975914,6.0,2.281727163797547,3.3158642362024526,84.16626918570293
New Malden Village,7,5.637232,5.0,2.8676054917541998,2.7696265082458003,65.13061562742546
New Malden Village,7,5.637232,5.0,2.6108080812876184,3.0264239187123816,73.3852864167925
New Malden Village,10,6.246426,1.0,4.439912959284055,1.8065130407159442,33.80976492695819
New Malden Village,10,6.246426,1.0,4.123473280493748,2.1229527195062516,40.944519557670574
New Malden Village,11,6.2142797,4.0,3.8365261990300623,2.3777535009699373,47.314683516063106
New Malden Village,11,6.2142797,4.0,3.5429747630302,2.6713049369697996,54.755258194633626
New Malden Village,12,6.2148213,7.0,3.5234595320704543,2.6913617679295454,55.27385817558796
New Malden Village,12,6.2148213,7.0,3.2417836398427995,2.9730376601572,62.877484659026514
New Southgate,1,6.2525263,4.0,4.037944542780004,2.214581757219997,43.04140774615364
New Southgate,1,6.2525263,4.0,3.380163605890236,2.8723626941097646,59.63781087468332
New Southgate,2,5.877156,6.0,2.6532438273760985,3.2239121726239017,75.58642590884413
New Southgate,2,5.877156,6.0,2.0735130829093933,3.803642917090607,95.68107733893353
New Southgate,3,5.8936625,4.0,2.993441401143154,2.9002210988568455,65.26808128087237
New Southgate,3,5.8936625,4.0,2.3907884604512737,3.502874039548726,84.56502564312159
New Southgate,4,5.0806956,4.0,1.7798515413377691,3.300844058662231,96.2268457794923
New Southgate,4,5.0806956,4.0,1.351981350506284,3.7287142494937164,115.93040590046257
New Southgate,5,5.0806956,5.0,3.040393482185148,2.040302117814852,50.247007443633805
New Southgate,5,5.0806956,5.0,1.965097805076793,3.1155977949232074,88.43852255668713
New Southgate,6,5.0806956,1.0,2.0922121988482507,2.9884834011517496,83.32697101255388
New Southgate,6,5.0806956,1.0,1.6468378393276617,3.4338577606723386,102.08370695264838
New Southgate,7,5.1081414,4.0,2.621660418501639,2.486480981498361,64.33492190050342
New Southgate,7,5.1081414,4.0,1.906206462583545,3.201934937416455,91.29672494563476
New Southgate,8,5.226613,8.0,3.36359328245982,1.8630197175401806,43.37543607874109
New Southgate,8,5.226613,8.0,2.7756552104968275,2.450957789503173,61.256576886242684
New Southgate,9,5.2574844,4.0,2.867847995156364,2.3896364048436363,58.81941288378887
New Southgate,9,5.2574844,4.0,2.252895560205222,3.004588839794778,80.01163338512842
New Southgate,10,5.870353,4.0,2.850177926390282,3.020175073609718,69.26585317116395
New Southgate,10,5.870353,4.0,2.275614386058432,3.594738613941568,88.2581145633814
New Southgate,11,5.9712963,4.0,3.571686383833994,2.3996099161660056,50.29056419081622
New Southgate,11,5.9712963,4.0,2.9385480363644847,3.032748263635515,68.07634677202404
New Southgate,12,5.944162,7.0,2.672096733724003,3.2720652662759973,75.95095197104857
New Southgate,12,5.944162,7.0,2.097822185986097,3.8463398140139033,95.65648787811612
Newbury,1,7.194498,4.0,3.4621140237938928,3.7323839762061075,70.04822860910215
Newbury,1,7.194498,4.0,1.6837190518196197,5.510778948180381,124.14156842563177
Newbury,2,6.1260796,6.0,2.895660123391473,3.230419476608527,71.61411381072608
Newbury,2,6.1260796,6.0,1.4688926823972277,4.657186917602772,122.63868107581315
Newbury,3,6.075785,3.0,2.3292062928673314,3.7465787071326684,89.15128110393407
Newbury,3,6.075785,3.0,1.2540663301149342,4.821718669885065,131.5638872530709
Newbury,4,4.648911,1.0,3.51676708254268,1.13214391745732,27.729330155145814
Newbury,4,4.648911,1.0,2.380077843576402,2.268833156423598,64.55645916971461
Newbury,5,4.648911,7.0,2.620793770673272,2.028117229326728,55.79641246253518
Newbury,5,4.648911,7.0,2.0844252844700324,2.5644857155299676,76.17280964994349
Newbury,6,4.648911,3.0,3.753071204673536,0.8958397953264639,21.324486853308493
Newbury,6,4.648911,3.0,2.286272332966392,2.362638667033608,68.13485826114518
Newbury,7,4.676357,6.0,2.446802071652586,2.2295549283474143,62.60017236510074
Newbury,7,4.676357,6.0,1.88998033941666,2.78637666058334,84.8685200456325
Newbury,8,4.7948284,5.0,2.8606298428489905,1.9341985571510096,50.53122872057349
Newbury,8,4.7948284,5.0,1.9156024191007797,2.8792259808992204,85.81344651385724
Newbury,9,4.8257,2.0,3.275130094301253,1.5505699056987474,38.281753540036284
Newbury,9,4.8257,2.0,1.941389448152397,2.8843105518476033,85.24523205866889
Newbury,10,6.114312,5.0,3.4444910961598647,2.6698209038401353,55.86098755214874
Newbury,10,6.114312,5.0,1.9070474815404304,4.20726451845957,104.901532667667
Newbury,11,6.3014336,3.0,3.12331359256451,3.1781200074354903,67.442021361439
Newbury,11,6.3014336,3.0,1.752383747945642,4.549049852054358,112.96630294737746
Newington,1,7.0570493,3.0,7.999679615769119,0.9426303157691187,12.521050502302517
Newington,1,7.0570493,3.0,8.102298320435944,1.0452490204359437,13.790158344635744
Newington,2,6.4029846,4.0,9.105773206394137,2.7027886063941367,34.85499793258489
Newington,2,6.4029846,4.0,7.626589787805423,1.2236051878054228,17.443226059216546
Newington,3,6.4194913,5.0,8.652770841658915,2.2332795416589155,29.6342980326258
Newington,3,6.4194913,5.0,7.821416963401456,1.4019256634014559,19.68871138653911
Newington,4,6.321934,7.0,7.546977985919717,1.2250439859197169,17.66604312095183
Newington,4,6.321934,7.0,8.296996156026344,1.9750621560263442,27.020611425688585
Newington,5,6.321934,5.0,7.907900446896145,1.585966446896145,22.290722394765186
Newington,5,6.321934,5.0,8.1417706888871,1.8198366888870998,25.164184806474033
Newington,6,6.321934,3.0,9.530551146259793,3.208617146259793,40.48093553352837
Newington,6,6.321934,3.0,7.44390136778382,1.12196736778382,16.30075237438274
Newington,7,6.37631,4.0,8.191285080570132,1.8149750805701323,24.917978163614627
Newington,7,6.37631,4.0,8.019892676576301,1.643582676576301,22.833558452890262
Newington,8,6.4874825,8.0,9.503970854231804,3.0164883542318046,37.72625648729487
Newington,8,6.4874825,8.0,7.455333015001284,0.9678505150012846,13.883143099181938
Newington,9,6.4874825,5.0,5.352885053997655,1.1345974460023447,19.1649024547261
Newington,9,6.4874825,5.0,9.24063124978894,2.7531487497889406,35.00926803541062
Newington,10,6.7306128,8.0,8.719166943238449,1.9885541432384484,25.742168189921717
Newington,10,6.7306128,8.0,7.792861339969141,1.0622485399691408,14.628022603018836
Newington,11,6.696998,5.0,8.533318111084945,1.8363201110849454,24.114011786642205
Newington,11,6.696998,5.0,7.872791172294525,1.175793172294525,16.140153551849306
Newington,12,6.6698637,9.0,6.845305984229702,0.17544228422970232,2.5962276216837847
Newington,12,6.6698637,9.0,8.598771124384369,1.9289074243843691,25.266272283935415
Nine Elms,1,3.8878257,6.0,1.0459121202854995,2.8419135797145003,115.20326710631932
Nine Elms,1,3.8878257,6.0,1.2098512548435307,2.6779744451564693,105.06646336669124
Nine Elms,2,3.5648298,3.0,1.1946015876553815,2.3702282123446183,99.60131869921771
Nine Elms,2,3.5648298,3.0,1.0008502890932305,2.5639795109067696,112.31533795071435
Nine Elms,3,3.5813365,9.0,1.8375779025159067,1.7437585974840932,64.35822631464696
Nine Elms,3,3.5813365,9.0,0.9340416099198902,2.6472948900801097,117.25684209099718
Nine Elms,4,3.324562,1.0,1.2540171429312306,2.0705448570687692,90.44486476838294
Nine Elms,4,3.324562,1.0,1.0148939598629376,2.309668040137062,106.44965919691063
Nine Elms,5,3.324562,5.0,1.6077141641530592,1.7168478358469406,69.61685756060042
Nine Elms,5,3.324562,5.0,0.8550061491551538,2.469555850844846,118.17277588087826
Nine Elms,6,3.324562,8.0,0.992538062400977,2.332023937599023,108.03659419013123
Nine Elms,6,3.324562,8.0,1.0349860638097566,2.2895759361902432,105.0373067427274
Nine Elms,7,3.3807864,8.0,0.8459050904451607,2.534881309554839,119.94636065987687
Nine Elms,7,3.3807864,8.0,1.2827610885213263,2.0980253114786738,89.97550970125945
Nine Elms,8,3.499258,6.0,1.8632164801978472,1.636041519802153,61.018155921994854
Nine Elms,8,3.499258,6.0,1.2518770198809064,2.247380980119094,94.60396182028217
Nine Elms,9,3.5301294,4.0,1.741263283188881,1.7888661168111188,67.87072124283333
Nine Elms,9,3.5301294,4.0,1.0044976537924026,2.5256317462075972,111.39314065951065
Nine Elms,10,3.4391043,6.0,2.008040553497223,1.431063746502777,52.54362734943584
Nine Elms,10,3.4391043,6.0,0.8969764519181038,2.542127848081896,117.25463585784759
